id,no_sapi,rpf,perilaku,ib_ke,jarak_ib,laktasi,ib,pkb,anggota_id,created_at,updated_at
1564,5/III/AG,8,4,2,21,3,2011-07-18,2011-10-18,203,2011-07-18 17:30:50.000000,2011-10-18 17:30:50.000000
1565,5/III/AH,2,3,3,15,5,2011-08-26,2011-11-26,31,2011-08-26 17:30:50.000000,2011-11-26 17:30:50.000000
1566,5/IV/AH,2,5,2,44,5,2011-04-19,2011-07-20,200,2011-04-19 17:30:50.000000,2011-07-20 17:30:50.000000
1567,5/XI/AH,8,1,2,23,5,2010-08-29,2010-11-29,188,2010-08-29 17:30:50.000000,2010-11-29 17:30:50.000000
1568,50/II/AK,2,2,2,22,2,2013-08-11,2013-11-11,1491,2013-08-11 17:30:50.000000,2013-11-11 17:30:50.000000
1569,50/II/AK,3,5,3,50,5,2010-11-20,2011-02-20,197,2010-11-20 17:30:50.000000,2011-02-20 17:30:50.000000
1570,50/II/AL,2,5,3,67,3,2015-04-24,2015-07-25,1301,2015-04-24 17:30:50.000000,2015-07-25 17:30:50.000000
1571,50/II/AN,5,5,2,79,1,2013-09-19,2013-12-20,982,2013-09-19 17:30:50.000000,2013-12-20 17:30:50.000000
1572,50/II/AN,7,5,3,81,2,2012-05-25,2012-08-25,982,2012-05-25 17:30:50.000000,2012-08-25 17:30:50.000000
1573,50/II/AP,6,3,2,18,3,2014-02-21,2014-05-24,124,2014-02-21 17:30:50.000000,2014-05-24 17:30:50.000000
1574,50/III/AF,1,3,2,32,1,2011-12-17,2012-03-18,751,2011-12-17 17:30:50.000000,2012-03-18 17:30:50.000000
1575,50/IV/AH,7,5,4,90,1,2010-11-12,2011-02-12,951,2010-11-12 17:30:50.000000,2011-02-12 17:30:50.000000
1576,50/IV/AK,2,1,4,25,4,2010-11-01,2011-02-01,987,2010-11-01 17:30:50.000000,2011-02-01 17:30:50.000000
1577,50/V/AK,4,3,3,65,2,2013-07-16,2013-10-16,1067,2013-07-16 17:30:50.000000,2013-10-16 17:30:50.000000
1578,503/X/AL,5,1,2,44,3,2012-11-22,2013-02-22,1162,2012-11-22 17:30:50.000000,2013-02-22 17:30:50.000000
1579,509/XII/AJ,6,3,2,35,1,2011-08-23,2011-11-23,692,2011-08-23 17:30:50.000000,2011-11-23 17:30:50.000000
1580,51/IV/AL,8,4,2,39,2,2014-03-08,2014-06-08,130,2014-03-08 17:30:50.000000,2014-06-08 17:30:50.000000
1581,51/IV/AL,3,2,2,39,3,2015-06-17,2015-09-17,1050,2015-06-17 17:30:50.000000,2015-09-17 17:30:50.000000
1582,51/VIII/AL,1,4,2,1,5,2010-10-27,2011-01-27,1190,2010-10-27 17:30:50.000000,2011-01-27 17:30:50.000000
1583,51/VIII/AM,4,4,2,70,2,2014-07-24,2014-10-24,496,2014-07-24 17:30:50.000000,2014-10-24 17:30:50.000000
1584,51/X/AL,8,2,2,66,3,2015-07-10,2015-10-10,1387,2015-07-10 17:30:50.000000,2015-10-10 17:30:50.000000
1585,52/II/AN,9,1,2,23,1,2012-03-22,2012-06-22,1469,2012-03-22 17:30:50.000000,2012-06-22 17:30:50.000000
1586,52/II/AQ,2,3,2,38,4,2015-03-24,2015-06-24,336,2015-03-24 17:30:50.000000,2015-06-24 17:30:50.000000
1587,52/VII/AM,10,4,3,61,5,2011-09-26,2011-12-27,220,2011-09-26 17:30:50.000000,2011-12-27 17:30:50.000000
1588,52/VII/AM,6,4,2,114,4,2011-11-18,2012-02-18,228,2011-11-18 17:30:50.000000,2012-02-18 17:30:50.000000
1589,52/VIII/AL,1,2,2,20,2,2010-08-30,2010-11-30,1182,2010-08-30 17:30:50.000000,2010-11-30 17:30:50.000000
1590,525/XI/AO,4,1,2,32,4,2014-12-31,2015-04-02,1110,2014-12-31 17:30:50.000000,2015-04-02 17:30:50.000000
1591,528/XII/AM,8,5,2,193,4,2015-07-16,2015-10-16,115,2015-07-16 17:30:50.000000,2015-10-16 17:30:50.000000
1592,529/XI/AO,1,5,3,21,1,2015-12-03,2016-03-04,87,2015-12-03 17:30:50.000000,2016-03-04 17:30:50.000000
1593,53/VIII/AI,10,2,3,48,1,2010-12-17,2011-03-19,892,2010-12-17 17:30:50.000000,2011-03-19 17:30:50.000000
1594,53/X/AH,10,2,3,52,1,2010-11-15,2011-02-15,999,2010-11-15 17:30:50.000000,2011-02-15 17:30:50.000000
1595,54/X/AI,3,1,2,97,2,2010-09-23,2010-12-24,1498,2010-09-23 17:30:50.000000,2010-12-24 17:30:50.000000
1596,543/IV/AN,4,5,4,34,3,2014-07-21,2014-10-21,185,2014-07-21 17:30:50.000000,2014-10-21 17:30:50.000000
1597,55/I/AF,9,4,2,86,5,2013-08-17,2013-11-17,1433,2013-08-17 17:30:50.000000,2013-11-17 17:30:50.000000
1598,55/II/AN,6,4,2,94,4,2013-04-20,2013-07-21,965,2013-04-20 17:30:50.000000,2013-07-21 17:30:50.000000
1599,55/III/AL,8,5,2,52,2,2013-07-23,2013-10-23,1057,2013-07-23 17:30:50.000000,2013-10-23 17:30:50.000000
1600,55/III/AM,2,2,2,30,1,2011-07-22,2011-10-22,1042,2011-07-22 17:30:50.000000,2011-10-22 17:30:50.000000
1601,55/V/AN,8,2,2,25,5,2013-10-21,2014-01-21,1073,2013-10-21 17:30:50.000000,2014-01-21 17:30:50.000000
1602,55/VII/AM,5,5,2,67,2,2011-09-25,2011-12-26,219,2011-09-25 17:30:50.000000,2011-12-26 17:30:50.000000
1603,56/I/AC,5,2,3,28,1,2013-07-23,2013-10-23,1523,2013-07-23 17:30:50.000000,2013-10-23 17:30:50.000000
1604,56/I/AK,8,1,2,21,3,2011-10-17,2012-01-17,460,2011-10-17 17:30:50.000000,2012-01-17 17:30:50.000000
1605,56/I/AL,3,4,2,21,2,2014-11-25,2015-02-25,1523,2014-11-25 17:30:50.000000,2015-02-25 17:30:50.000000
1606,56/II/AN,10,3,2,27,2,2012-05-24,2012-08-24,1380,2012-05-24 17:30:50.000000,2012-08-24 17:30:50.000000
1607,56/IX/AF,5,2,2,27,3,2012-04-25,2012-07-26,471,2012-04-25 17:30:50.000000,2012-07-26 17:30:50.000000
1608,56/VII/AM,6,3,2,61,5,2011-09-19,2011-12-20,218,2011-09-19 17:30:50.000000,2011-12-20 17:30:50.000000
1609,56/X/AF,2,1,4,17,4,2011-10-25,2012-01-25,461,2011-10-25 17:30:50.000000,2012-01-25 17:30:50.000000
1610,56/X/AH,8,4,2,20,5,2010-11-21,2011-02-21,198,2010-11-21 17:30:50.000000,2011-02-21 17:30:50.000000
1611,57/II/AQ,3,4,3,29,1,2015-04-15,2015-07-16,77,2015-04-15 17:30:50.000000,2015-07-16 17:30:50.000000
1612,57/III/AF,2,2,2,37,5,2012-10-22,2013-01-22,1507,2012-10-22 17:30:50.000000,2013-01-22 17:30:50.000000
1613,57/III/AF,7,3,4,40,4,2013-12-29,2014-03-31,1508,2013-12-29 17:30:50.000000,2014-03-31 17:30:50.000000
1614,57/III/AI,9,2,2,19,3,2011-04-25,2011-07-26,996,2011-04-25 17:30:50.000000,2011-07-26 17:30:50.000000
1615,57/V/AL,5,5,2,71,4,2015-04-25,2015-07-26,1025,2015-04-25 17:30:50.000000,2015-07-26 17:30:50.000000
1616,58/III/AK,10,1,2,47,5,2015-08-03,2015-11-03,22,2015-08-03 17:30:50.000000,2015-11-03 17:30:50.000000
1617,58/III/AK,8,2,3,35,5,2013-02-23,2013-05-26,1533,2013-02-23 17:30:50.000000,2013-05-26 17:30:50.000000
1618,58/X/AH,8,4,2,108,2,2011-04-21,2011-07-22,1074,2011-04-21 17:30:50.000000,2011-07-22 17:30:50.000000
1619,59/IV/AI,3,1,2,22,2,2010-11-05,2011-02-05,1399,2010-11-05 17:30:50.000000,2011-02-05 17:30:50.000000
1620,59/IV/AI,5,3,2,22,2,2012-03-15,2012-06-15,1400,2012-03-15 17:30:50.000000,2012-06-15 17:30:50.000000
1621,59/V/AI,10,5,2,108,5,2015-06-22,2015-09-22,1055,2015-06-22 17:30:50.000000,2015-09-22 17:30:50.000000
1622,6/I/AK,4,5,4,31,3,2010-11-20,2011-02-20,1061,2010-11-20 17:30:50.000000,2011-02-20 17:30:50.000000
1623,6/I/AK,8,3,2,56,4,2010-09-14,2010-12-15,1060,2010-09-14 17:30:50.000000,2010-12-15 17:30:50.000000
1624,6/V/AE,1,4,2,81,4,2010-10-30,2011-01-30,1111,2010-10-30 17:30:50.000000,2011-01-30 17:30:50.000000
1625,60/I/AK,1,5,4,21,3,2012-09-17,2012-12-18,381,2012-09-17 17:30:50.000000,2012-12-18 17:30:50.000000
1626,60/II/AM,10,1,4,76,1,2011-07-25,2011-10-25,7,2011-07-25 17:30:50.000000,2011-10-25 17:30:50.000000
1627,60/II/AM,8,1,4,76,4,2012-04-16,2012-07-17,769,2012-04-16 17:30:50.000000,2012-07-17 17:30:50.000000
1628,60/III/AK,6,3,2,13,4,2010-09-24,2010-12-25,149,2010-09-24 17:30:50.000000,2010-12-25 17:30:50.000000
1629,60/IV/AJ,9,3,3,80,1,2012-04-20,2012-07-21,1088,2012-04-20 17:30:50.000000,2012-07-21 17:30:50.000000
1630,60/IV/AJ,9,4,2,51,2,2013-10-21,2014-01-21,1096,2013-10-21 17:30:50.000000,2014-01-21 17:30:50.000000
1631,60/VII/AM,8,4,2,69,4,2011-10-03,2012-01-03,513,2011-10-03 17:30:50.000000,2012-01-03 17:30:50.000000
1632,602/XII/AM,9,1,3,86,2,2013-04-22,2013-07-23,1300,2013-04-22 17:30:50.000000,2013-07-23 17:30:50.000000
1633,61/II/AM,5,2,2,37,4,2014-07-21,2014-10-21,32,2014-07-21 17:30:50.000000,2014-10-21 17:30:50.000000
1634,61/II/AP,6,5,2,39,5,2014-03-22,2014-06-22,113,2014-03-22 17:30:50.000000,2014-06-22 17:30:50.000000
1635,61/III/AK,7,1,2,26,4,2011-04-23,2011-07-24,280,2011-04-23 17:30:50.000000,2011-07-24 17:30:50.000000
1636,61/III/AK,7,1,2,26,4,2014-04-24,2014-07-25,1289,2014-04-24 17:30:50.000000,2014-07-25 17:30:50.000000
1637,62/I/AK,10,3,2,67,4,2012-12-22,2013-03-24,540,2012-12-22 17:30:50.000000,2013-03-24 17:30:50.000000
1638,62/II/AN,1,2,2,41,1,2012-04-06,2012-07-07,69,2012-04-06 17:30:50.000000,2012-07-07 17:30:50.000000
1639,62/II/AN,5,1,2,41,5,2012-10-23,2013-01-23,952,2012-10-23 17:30:50.000000,2013-01-23 17:30:50.000000
1640,62/VI/AK,1,5,2,21,1,2012-03-08,2012-06-08,239,2012-03-08 17:30:50.000000,2012-06-08 17:30:50.000000
1641,62/VIII/AM,4,3,2,44,3,2011-10-03,2012-01-03,515,2011-10-03 17:30:50.000000,2012-01-03 17:30:50.000000
1642,63//IV/AJ,7,5,3,63,5,2012-04-19,2012-07-20,1232,2012-04-19 17:30:50.000000,2012-07-20 17:30:50.000000
1643,63/III/AA,5,3,2,46,5,2012-04-20,2012-07-21,1211,2012-04-20 17:30:50.000000,2012-07-21 17:30:50.000000
1644,63/IV/AC,7,4,2,98,3,2012-08-20,2012-11-20,933,2012-08-20 17:30:50.000000,2012-11-20 17:30:50.000000
1645,63/IV/AJ,8,5,2,23,4,2013-06-17,2013-09-17,1233,2013-06-17 17:30:50.000000,2013-09-17 17:30:50.000000
1646,63/IV/AJ,8,4,3,62,1,2013-08-18,2013-11-18,1234,2013-08-18 17:30:50.000000,2013-11-18 17:30:50.000000
1647,63/IV/AL,3,5,2,14,2,2011-04-22,2011-07-23,932,2011-04-22 17:30:50.000000,2011-07-23 17:30:50.000000
1648,63/V/AH,6,4,2,69,3,2012-11-20,2013-02-20,618,2012-11-20 17:30:50.000000,2013-02-20 17:30:50.000000
1649,63/VII/AI,3,4,2,23,2,2013-02-16,2013-05-19,1437,2013-02-16 17:30:50.000000,2013-05-19 17:30:50.000000
1650,63/XII/AG,6,1,3,44,5,2010-11-10,2011-02-10,196,2010-11-10 17:30:50.000000,2011-02-10 17:30:50.000000
1651,64/II/AK,8,2,3,25,2,2011-12-19,2012-03-20,742,2011-12-19 17:30:50.000000,2012-03-20 17:30:50.000000
1652,64/II/AK,10,5,3,72,1,2013-04-14,2013-07-15,742,2013-04-14 17:30:50.000000,2013-07-15 17:30:50.000000
1653,64/II/AL,5,4,4,64,3,2015-08-25,2015-11-25,1161,2015-08-25 17:30:50.000000,2015-11-25 17:30:50.000000
1654,64/II/AM,5,2,3,92,3,2011-06-18,2011-09-18,46,2011-06-18 17:30:50.000000,2011-09-18 17:30:50.000000
1655,64/III/AL,10,1,2,22,1,2011-06-29,2011-09-29,141,2011-06-29 17:30:50.000000,2011-09-29 17:30:50.000000
1656,64/III/AN,6,2,2,26,2,2014-12-30,2015-04-01,1522,2014-12-30 17:30:50.000000,2015-04-01 17:30:50.000000
1657,64/VII/AM,2,2,2,16,1,2011-09-09,2011-12-10,217,2011-09-09 17:30:50.000000,2011-12-10 17:30:50.000000
1658,645/II/AM,8,2,3,43,3,2014-10-20,2015-01-20,1164,2014-10-20 17:30:50.000000,2015-01-20 17:30:50.000000
1659,65/III/AM,5,5,2,52,1,2013-07-16,2013-10-16,473,2013-07-16 17:30:50.000000,2013-10-16 17:30:50.000000
1660,65/VII/AF,8,4,2,15,5,2013-01-22,2013-04-24,1426,2013-01-22 17:30:50.000000,2013-04-24 17:30:50.000000
1661,66/II/AJ,8,4,3,50,2,2012-12-13,2013-03-15,538,2012-12-13 17:30:50.000000,2013-03-15 17:30:50.000000
1662,66/IV/AK,3,2,2,54,3,2015-03-22,2015-06-22,1104,2015-03-22 17:30:50.000000,2015-06-22 17:30:50.000000
1663,67/III/AN,2,3,2,40,5,2012-04-18,2012-07-19,1473,2012-04-18 17:30:50.000000,2012-07-19 17:30:50.000000
1664,67/III/AN,8,5,2,40,4,2015-01-23,2015-04-25,1473,2015-01-23 17:30:50.000000,2015-04-25 17:30:50.000000
1665,68/IX/AM,6,5,2,70,4,2011-11-19,2012-02-19,519,2011-11-19 17:30:50.000000,2012-02-19 17:30:50.000000
1666,681/XII/AM,2,2,2,16,1,2012-11-20,2013-02-20,709,2012-11-20 17:30:50.000000,2013-02-20 17:30:50.000000
1667,69/II/AO,10,2,3,38,2,2014-06-24,2014-09-24,326,2014-06-24 17:30:50.000000,2014-09-24 17:30:50.000000
1668,69/V/AK,8,4,2,105,2,2014-06-23,2014-09-23,1424,2014-06-23 17:30:50.000000,2014-09-23 17:30:50.000000
1669,69/V/AK,6,2,2,105,5,2015-09-10,2015-12-11,1424,2015-09-10 17:30:50.000000,2015-12-11 17:30:50.000000
1670,7/I/AK,2,2,3,69,4,2012-04-23,2012-07-24,1461,2012-04-23 17:30:50.000000,2012-07-24 17:30:50.000000
1671,70/II/AK,1,1,2,32,3,2011-10-20,2012-01-20,1404,2011-10-20 17:30:50.000000,2012-01-20 17:30:50.000000
1672,70/II/AN,4,1,2,84,2,2012-05-23,2012-08-23,152,2012-05-23 17:30:50.000000,2012-08-23 17:30:50.000000
1673,70/III/AN,10,4,2,42,5,2012-04-22,2012-07-23,1095,2012-04-22 17:30:50.000000,2012-07-23 17:30:50.000000
1674,70/VI/AI,10,4,2,30,2,2012-09-23,2012-12-24,737,2012-09-23 17:30:50.000000,2012-12-24 17:30:50.000000
1675,70/VII/AB,2,2,2,44,1,2011-07-21,2011-10-21,746,2011-07-21 17:30:50.000000,2011-10-21 17:30:50.000000
1676,70/VII/AK,6,4,2,38,1,2010-09-01,2010-12-02,443,2010-09-01 17:30:50.000000,2010-12-02 17:30:50.000000
1677,70/X/AL,5,2,2,33,1,2010-11-07,2011-02-07,1245,2010-11-07 17:30:50.000000,2011-02-07 17:30:50.000000
1678,70/X/AM,1,2,2,32,2,2013-07-28,2013-10-28,264,2013-07-28 17:30:50.000000,2013-10-28 17:30:50.000000
1679,71/II/AC,4,1,3,20,5,2011-09-17,2011-12-18,1202,2011-09-17 17:30:50.000000,2011-12-18 17:30:50.000000
1680,72/II/AM,8,5,2,110,4,2013-07-25,2013-10-25,689,2013-07-25 17:30:50.000000,2013-10-25 17:30:50.000000
1681,72/III/AH,8,5,2,94,2,2012-04-20,2012-07-21,937,2012-04-20 17:30:50.000000,2012-07-21 17:30:50.000000
1682,72/III/AH,3,3,2,94,3,2012-05-22,2012-08-22,936,2012-05-22 17:30:50.000000,2012-08-22 17:30:50.000000
1683,72/III/AJ,1,4,2,10,3,2011-10-21,2012-01-21,998,2011-10-21 17:30:50.000000,2012-01-21 17:30:50.000000
1684,72/III/AN,7,5,2,62,3,2012-05-15,2012-08-15,1063,2012-05-15 17:30:50.000000,2012-08-15 17:30:50.000000
1685,72/V/AJ,8,4,3,59,2,2010-09-16,2010-12-17,79,2010-09-16 17:30:50.000000,2010-12-17 17:30:50.000000
1686,72/V/AJ,2,4,3,59,1,2010-09-17,2010-12-18,79,2010-09-17 17:30:50.000000,2010-12-18 17:30:50.000000
1687,72/V/AL,3,2,3,21,3,2011-09-01,2011-12-02,89,2011-09-01 17:30:50.000000,2011-12-02 17:30:50.000000
1688,72/V/AL,10,2,2,48,3,2012-12-25,2013-03-27,591,2012-12-25 17:30:50.000000,2013-03-27 17:30:50.000000
1689,72/VI/AF,8,2,3,113,1,2014-08-25,2014-11-25,499,2014-08-25 17:30:50.000000,2014-11-25 17:30:50.000000
1690,72/VII/AI,9,1,4,22,2,2011-06-21,2011-09-21,1423,2011-06-21 17:30:50.000000,2011-09-21 17:30:50.000000
1691,72/VII/AJ,4,1,2,37,4,2011-10-20,2012-01-20,1493,2011-10-20 17:30:50.000000,2012-01-20 17:30:50.000000
1692,72/VII/AO,4,1,2,80,3,2013-07-18,2013-10-18,262,2013-07-18 17:30:50.000000,2013-10-18 17:30:50.000000
1693,72/VIII/AK,6,1,2,14,2,2011-09-24,2011-12-25,65,2011-09-24 17:30:50.000000,2011-12-25 17:30:50.000000
1694,73/I/AM,10,5,2,43,4,2014-04-22,2014-07-23,881,2014-04-22 17:30:50.000000,2014-07-23 17:30:50.000000
1695,73/III/AN,9,2,2,79,4,2012-05-21,2012-08-21,81,2012-05-21 17:30:50.000000,2012-08-21 17:30:50.000000
1696,73/IV/AJ,10,3,2,40,3,2013-08-11,2013-11-11,1391,2013-08-11 17:30:50.000000,2013-11-11 17:30:50.000000
1697,73/IV/AJ,1,1,4,23,4,2010-08-28,2010-11-28,1389,2010-08-28 17:30:50.000000,2010-11-28 17:30:50.000000
1698,73/V/AJ,6,1,2,28,4,2011-10-14,2012-01-14,1390,2011-10-14 17:30:50.000000,2012-01-14 17:30:50.000000
1699,73/X/AL,2,2,2,40,5,2012-03-20,2012-06-20,746,2012-03-20 17:30:50.000000,2012-06-20 17:30:50.000000
1700,74/IV/AG,4,5,2,22,1,2010-10-29,2011-01-29,946,2010-10-29 17:30:50.000000,2011-01-29 17:30:50.000000
1701,75/II/AH,4,1,2,66,4,2011-03-31,2011-07-01,1443,2011-03-31 17:30:50.000000,2011-07-01 17:30:50.000000
1702,75/II/AJ,8,3,3,45,5,2012-09-25,2012-12-26,386,2012-09-25 17:30:50.000000,2012-12-26 17:30:50.000000
1703,75/III/AF,4,4,2,13,2,2012-03-19,2012-06-19,240,2012-03-19 17:30:50.000000,2012-06-19 17:30:50.000000
1704,75/III/AG,7,1,2,48,4,2012-03-21,2012-06-21,953,2012-03-21 17:30:50.000000,2012-06-21 17:30:50.000000
1705,75/III/AH,1,1,2,63,2,2011-09-23,2011-12-24,904,2011-09-23 17:30:50.000000,2011-12-24 17:30:50.000000
1706,75/IX/AM,3,4,2,61,3,2013-05-24,2013-08-24,260,2013-05-24 17:30:50.000000,2013-08-24 17:30:50.000000
1707,75/VI/AF,1,5,2,32,4,2010-09-14,2010-12-15,272,2010-09-14 17:30:50.000000,2010-12-15 17:30:50.000000
1708,75/X/AF,8,3,2,27,2,2010-11-17,2011-02-17,1392,2010-11-17 17:30:50.000000,2011-02-17 17:30:50.000000
1709,75/X/AF,3,1,2,27,4,2013-01-25,2013-04-27,1393,2013-01-25 17:30:50.000000,2013-04-27 17:30:50.000000
1710,75/X/AF,8,4,3,21,4,2013-02-15,2013-05-18,1394,2013-02-15 17:30:50.000000,2013-05-18 17:30:50.000000
1711,76/II/AJ,6,4,2,43,5,2010-11-01,2011-02-01,770,2010-11-01 17:30:50.000000,2011-02-01 17:30:50.000000
1712,76/II/AK,3,5,2,28,5,2013-04-23,2013-07-24,1165,2013-04-23 17:30:50.000000,2013-07-24 17:30:50.000000
1713,76/III/AH,5,2,3,13,1,2012-05-22,2012-08-22,989,2012-05-22 17:30:50.000000,2012-08-22 17:30:50.000000
1714,76/III/AK,7,1,2,21,4,2013-10-21,2014-01-21,1020,2013-10-21 17:30:50.000000,2014-01-21 17:30:50.000000
1715,76/III/AN,4,2,2,51,4,2012-04-25,2012-07-26,1014,2012-04-25 17:30:50.000000,2012-07-26 17:30:50.000000
1716,76/V/AL,8,4,2,62,3,2010-11-13,2011-02-13,969,2010-11-13 17:30:50.000000,2011-02-13 17:30:50.000000
1717,76/X/AL,5,3,2,21,5,2010-11-21,2011-02-21,1174,2010-11-21 17:30:50.000000,2011-02-21 17:30:50.000000
1718,77/II/AJ,7,2,2,27,3,2013-06-24,2013-09-24,718,2013-06-24 17:30:50.000000,2013-09-24 17:30:50.000000
1719,77/III/AI,3,3,4,34,3,2013-08-19,2013-11-19,1457,2013-08-19 17:30:50.000000,2013-11-19 17:30:50.000000
1720,77/IX/AK,2,4,2,37,3,2011-12-01,2012-03-02,522,2011-12-01 17:30:50.000000,2012-03-02 17:30:50.000000
1721,77/V/AM,10,1,2,40,4,2011-06-20,2011-09-20,759,2011-06-20 17:30:50.000000,2011-09-20 17:30:50.000000
1722,77/VI/AI,2,2,4,67,5,2013-10-25,2014-01-25,1455,2013-10-25 17:30:50.000000,2014-01-25 17:30:50.000000
1723,77/VI/AL,10,5,2,61,2,2013-07-16,2013-10-16,1456,2013-07-16 17:30:50.000000,2013-10-16 17:30:50.000000
1724,77/X/AM,5,2,2,27,5,2012-11-30,2013-03-02,254,2012-11-30 17:30:50.000000,2013-03-02 17:30:50.000000
1725,77/X/AM,7,5,2,27,5,2012-12-21,2013-03-23,257,2012-12-21 17:30:50.000000,2013-03-23 17:30:50.000000
1726,78/III/AD,6,4,2,41,5,2010-11-02,2011-02-02,993,2010-11-02 17:30:50.000000,2011-02-02 17:30:50.000000
1727,78/III/AN,4,1,2,39,1,2013-06-08,2013-09-08,101,2013-06-08 17:30:50.000000,2013-09-08 17:30:50.000000
1728,78/III/AN,8,4,2,39,2,2014-07-10,2014-10-10,106,2014-07-10 17:30:50.000000,2014-10-10 17:30:50.000000
1729,78/VIII/AI,7,4,4,166,2,2010-09-14,2010-12-15,954,2010-09-14 17:30:50.000000,2010-12-15 17:30:50.000000
1730,78/X/AL,1,2,3,24,1,2014-03-23,2014-06-23,1435,2014-03-23 17:30:50.000000,2014-06-23 17:30:50.000000
1731,78/X/AL,10,1,3,24,2,2015-08-22,2015-11-22,1435,2015-08-22 17:30:50.000000,2015-11-22 17:30:50.000000
1732,79/VII/AB,7,5,2,21,4,2010-09-07,2010-12-08,445,2010-09-07 17:30:50.000000,2010-12-08 17:30:50.000000
1733,79/X/AM,3,5,2,73,4,2011-12-15,2012-03-16,234,2011-12-15 17:30:50.000000,2012-03-16 17:30:50.000000
1734,8/I/AJ,3,5,2,39,4,2010-11-20,2011-02-20,1249,2010-11-20 17:30:50.000000,2011-02-20 17:30:50.000000
1735,8/I/AM,6,4,2,19,3,2013-02-14,2013-05-17,1530,2013-02-14 17:30:50.000000,2013-05-17 17:30:50.000000
1736,80/IV/AM,2,1,4,67,1,2015-07-21,2015-10-21,1299,2015-07-21 17:30:50.000000,2015-10-21 17:30:50.000000
1737,80/IX/AM,10,5,2,31,1,2011-10-30,2012-01-30,518,2011-10-30 17:30:50.000000,2012-01-30 17:30:50.000000
1738,80/X/AM,6,4,2,78,1,2011-12-20,2012-03-21,525,2011-12-20 17:30:50.000000,2012-03-21 17:30:50.000000
1739,80/X/AO,3,4,2,83,2,2014-12-29,2015-03-31,876,2014-12-29 17:30:50.000000,2015-03-31 17:30:50.000000
1740,81/III/AN,2,4,2,14,2,2012-03-21,2012-06-21,984,2012-03-21 17:30:50.000000,2012-06-21 17:30:50.000000
1741,81/III/AN,1,5,3,29,2,2012-04-19,2012-07-20,984,2012-04-19 17:30:50.000000,2012-07-20 17:30:50.000000
1742,81/V/AL,8,5,2,60,4,2011-12-17,2012-03-18,237,2011-12-17 17:30:50.000000,2012-03-18 17:30:50.000000
1743,81/VIII/AI,5,2,2,87,2,2015-06-21,2015-09-21,1244,2015-06-21 17:30:50.000000,2015-09-21 17:30:50.000000
1744,82/II/AK,9,2,2,126,5,2012-07-17,2012-10-17,1471,2012-07-17 17:30:50.000000,2012-10-17 17:30:50.000000
1745,82/II/AP,4,1,2,19,2,2014-03-22,2014-06-22,17,2014-03-22 17:30:50.000000,2014-06-22 17:30:50.000000
1746,82/III/AL,9,4,4,23,4,2012-03-17,2012-06-17,766,2012-03-17 17:30:50.000000,2012-06-17 17:30:50.000000
1747,82/III/AO,1,1,2,91,2,2013-06-06,2013-09-06,118,2013-06-06 17:30:50.000000,2013-09-06 17:30:50.000000
1748,82/III/AO,7,2,2,91,4,2014-10-22,2015-01-22,118,2014-10-22 17:30:50.000000,2015-01-22 17:30:50.000000
1749,82/V/AN,10,4,2,74,4,2012-07-27,2012-10-27,593,2012-07-27 17:30:50.000000,2012-10-27 17:30:50.000000
1750,83/III/AN,5,4,2,41,1,2012-04-18,2012-07-19,10,2012-04-18 17:30:50.000000,2012-07-19 17:30:50.000000
1751,84/II/AH,8,3,3,36,1,2012-12-18,2013-03-20,1411,2012-12-18 17:30:50.000000,2013-03-20 17:30:50.000000
1752,84/IV/AJ,5,2,2,21,5,2010-11-25,2011-02-25,741,2010-11-25 17:30:50.000000,2011-02-25 17:30:50.000000
1753,84/IV/AJ,1,3,2,21,3,2013-06-25,2013-09-25,155,2013-06-25 17:30:50.000000,2013-09-25 17:30:50.000000
1754,84/IX/AI,4,3,2,25,1,2011-10-13,2012-01-13,760,2011-10-13 17:30:50.000000,2012-01-13 17:30:50.000000
1755,84/V/AI,1,1,2,99,4,2012-07-13,2012-10-13,64,2012-07-13 17:30:50.000000,2012-10-13 17:30:50.000000
1756,84/V/AJ,5,2,3,62,2,2012-10-22,2013-01-22,740,2012-10-22 17:30:50.000000,2013-01-22 17:30:50.000000
1757,84/V/AJ,5,2,3,62,5,2012-12-23,2013-03-25,742,2012-12-23 17:30:50.000000,2013-03-25 17:30:50.000000
1758,85/III/AQ,10,2,2,100,3,2015-06-22,2015-09-22,338,2015-06-22 17:30:50.000000,2015-09-22 17:30:50.000000
1759,85/VI/AN,3,1,3,18,1,2012-09-01,2012-12-02,45,2012-09-01 17:30:50.000000,2012-12-02 17:30:50.000000
1760,86/III/AP,3,1,2,49,3,2014-04-22,2014-07-23,113,2014-04-22 17:30:50.000000,2014-07-23 17:30:50.000000
1761,87/III/AK,9,5,2,19,2,2011-06-23,2011-09-23,744,2011-06-23 17:30:50.000000,2011-09-23 17:30:50.000000
1762,87/III/AK,9,2,2,19,3,2013-09-20,2013-12-21,485,2013-09-20 17:30:50.000000,2013-12-21 17:30:50.000000
1763,87/III/AK,8,3,2,19,4,2014-06-17,2014-09-17,1426,2014-06-17 17:30:50.000000,2014-09-17 17:30:50.000000
1764,87/V/AI,6,1,2,90,3,2010-09-02,2010-12-03,61,2010-09-02 17:30:50.000000,2010-12-03 17:30:50.000000
1765,87/V/AI,9,5,2,90,3,2012-12-28,2013-03-30,54,2012-12-28 17:30:50.000000,2013-03-30 17:30:50.000000
